id,text,label
1159560409218789376,"Same way with requests. Don’t say “Free GFX?” like just say what you’re dming me about.please DO NOT message me ""yo"" or ""hi"" if you want to message me just get straight to the point.",NOT
1159882011764514817,"now i'm not saying it's the fault of teen titans (2003) for the way kory is drawn and written now, but that's exactly what i'm saying.",NOT
1159501617399570433,"@USER @USER Beautiful❤! Wishing you many years of love, life &amp; building together!",NOT
1158344358296342528,@USER on espn+ can you just use a stock UfC image on the post fight image. I kind of know who won now.,NOT
1160481441223888896,"i still my earphones with great bass cause every time shoot out plays, my whole being vibrates",NOT
1158325677688590337,@USER Ajsjsj I can't I don't have any more good reasons... He was the one who didn't reply to my last message tho,NOT
1185867605883658240,@USER @USER @USER If our real life reality had cartoon outlines... one could dream.,NOT
1187616300069208065,@1kevincampbell @USER @USER That’s why Kevin is a Legend he has respect and love for all his former clubs Top Man,NOT
1161827597963018242,@USER Stalwell cant even pick the color of his panties without someone helping him,NOT
1161909332256051201,"Still in my field, house, 1-2 more kids and definitely a sports mom21. Where do you see yourself in 15 years ?",NOT
1157772080064192518,Remember I wasn’t on the list 😒..Now this season y’all keep that same energy ALL HARD FEELINGS 🗣‼️,NOT
1157474741126598656,@USER @USER I think you are right. Its like another country there.,NOT
1188163499790340102,Bitch idk who plane just flew by but i stg I thought this was the end 😂,OFF
1161875358918021120,"@USER Not that I've found you... However, you seem to love life as it is rather than how it could and should be.",NOT
1186699153637806083,Im tired of hiding it ...   So I’m coming out of the closet today...   Yeaaaa I used to be a closet nerd.but today I’m a nerd. Lol,NOT
1161294908679962624,@55mmbae And the books were so good smh.,NOT
1187571923368251393,"I require three things in a man: he must be handsome, ruthless, and stupid. Dorothy Parker",NOT
1186828300494110720,You are way maker miracle working promise keeper light in the darkness my God that is who you are!❤,NOT
1186736815174291458,@USER let this be a moment of optimism for everyone to keep fighting the good fight,NOT
1155616202636480512,@USER I think he does have that support. I live in ruby red la...all whites here and in easr texas love the fool,NOT
1161771432042364928,One trophy each now manshitty let the race for the title begin 🏆🏆🏆,NOT
1158074040168267777,The talking point on violent video games is unfathomably dumb.,NOT
1185893922872053760,"@USER So those who are criticising are dissapointed with the PM only, else why the hell wud anyone care abt some BJP leader",NOT
1188337721661480960,@USER Love @USER in this movie as Well as really Love this Movie 😊,NOT
1188315259410485248,"He's only hosted twice but Chance the Rapper is fast becoming an ""appointment viewing"" SNL host. Really lifts an episode.",NOT
1161875077983559680,"@USER SUPERIMPOSED , the Only One who knows the Path of Life is Once Again , the POLAR Bear , Ursus Maritamus",NOT
1187902659178717184,"""What the Hell did Luther say to dad about the rest of us needing more training?""  Huffs and crosses his arms.",NOT
1186608756131414018,@USER 2 for $500 is much better and hoping to be part 🙏 if i won i will spread the $100 to my fellow followers share my blessings 😍,NOT
1161074603105693697,Nothing breaks up a rally faster then tito francona with the bunting bullshit,NOT
1161426484264886278,That FB group so messy and I’m so glad my bf ain’t no Chicago nigga 😂😂😂😂,NOT
1187537515466625025,@USER @USER I like where you guys are at,NOT
1159760053588697088,@USER Strange I would thing she knows perfectly well what a scam is with her tweets and with her idol....,NOT
1157447591333945345,"@USER @USER I'm fine with all of this, so long as the editor agrees with the same statistics.",NOT
1157653166479040513,"@USER Mine was Tom Wopat who played Luke Duke from The Dukes of Hazzard. But, my biggest crush was on John Taylor from Duran Duran.",NOT
1186817898515521536,@USER The real question is how much of this type of behavior is tied to every decision this administration makes?,NOT
1186451400416485377,"@USER @USER No it's not, but he knows the OL can't block so he needs to get rid of the ball",NOT
1160003528179494913,@USER Look into the relationship of Vladimir Nabokov to butterflys - or maybe you already know about this?,NOT
1158405687505874944,@USER Leap into my own leaf and knock over his arm so he cant walk.,NOT
1162417618042662913,500 million tweets sent out every day and this one is just for you.   Just you,NOT
1161936171473047553,Better yourself Why are you so confident in a body that you do not have?  You're disgusting,NOT
1161465520794849282,@USER @USER And it only goes away faster the more illegals we let in to steal from the fund through welfare scams.,NOT
1156344689639002113,"@USER Girl yeah, they want him to sit his ass in the car or something I’m tired of the bs",NOT
1159356083330146304,As long as @USER understands that she is my worthless slut then she is moving forward in life 😈,NOT
1159637852663111681,@USER He has lost it already bro man Venita respects and love this guy he doesn’t even know what he wants man. Arrrrrrrgh,NOT
1161933025598296065,"@USER Excellent, congrats Peter, a chip off the old block eh?",NOT
1186410962884190209,"Hey @USER, Thank you for the follow!",NOT
1161787152168116224,@USER @USER @USER Orton should just RKO anyone that ask's him a question.,NOT
1186108880767598594,I’ve noticed I can’t dress myself properly when I’m hungover 😭,NOT
1160867318127386626,@USER So proud!  He is handsome.  Thanking God for your blessing.  I know you are so pleased.  Congrats !,NOT
1186331695160741888,"@USER I am going to be praying with you from Nigeria, every 12noon. Thank you.",NOT
1155613430277181440,@USER Go to Atlanta and have the Varsity. It’ll be a much better decision,NOT
1157684843267760129,"Got busy yesterday didn’t get time to upload but I will make sure that doesn’t happen again, the video will for sure be up today!!!!",NOT
1158216784358584321,i did a test to see if there were beets. i ran out of my niche,NOT
1159914349240172544,Everything I haven’t done i wanna do it without you 🥴,NOT
1159509561159667712,@USER @USER He's basically the total opposite,NOT
1187847202187513856,"Chronic crush, mendo breath bounce, blunts beat down, boofy bash and terp trumpetso u like weed? name 5 of their songs then",NOT
1159509536249733120,woah bro put down the gun it’s okay I have an N word pass,NOT
1162510674049798151,They want me cause they know I’m original they never met nobody like me,NOT
1157380333077241857,@USER yesss bitch ur amazing. was she okay with it???,NOT
1160724340461019136,You’re the coffee that I need in the morning 🎶,NOT
1155594581465079808,What to do for the rest of her day..?  Aside from exposing herself needlessly like many other girls-.,NOT
1187637133059772416,there was this cute guy tonight and he shot his shot and scored until he didn’t. guys ain’t shit.,NOT
1187458553407332353,MARK HAMIL IS THE BOSS MURDERER OF THIS SEASON OF CRIMINAL MINDS MY GODDDDDD,NOT
1188246881236848641,I got a smart ass mouth 🤣😩 I’ve cussing niggas TF out🤣,OFF
1150444955845849088,"Basically, if I’m not involved in a #twittercontroversy once a week, assume I’m dead!!! 🤣🤣🤣 #realisation",NOT
1188063716434219008,@USER Washington DC is now officially and forever more........  NATS TOWN!,NOT
1186454445409947648,@USER @USER @USER the fuck does Chile Despacito have to do with this,OFF
1187773595797336066,@USER @USER @USER Yes also enjoys making love at midnight in the dunes on the cape,NOT
1162342394265833472,@USER I hear September is a good time of the year to visit 👍,NOT
1161976520799399937,Alan Dershowitz fumbling with the epinephrine syringe to bring Epstein back to lifeJUST IN: Jeffrey Epstein's body has been claimed from the New York City medical examiner's office by an ‘unidentified associate’ - WNBC,NOT
1161485928017383434,He leaves the 99 sheep to go back and save the one that is lost. Don’t think you’re not important enough for God to love and care about you.,NOT
1187945311416864768,"You reach out to grab the siren's breasts. They feel soft and warm, and she seems happy to please you.",NOT
1162119563074580483,@USER Someone robbed the cradle.,NOT
1160303538599129088,everyone’s mad at the clintons for killing a pedophile but ok go off i guess,NOT
1161555750931652609,@USER U are reading to reply not comprehend. WHY DID SHE SAY ITS VEE THAT SENT HER OUTTA THE ROOM WHEN IT WAS JOE?,NOT
1187968258034589696,@USER Nice wave to crowd behind the fence🥰,NOT
1186765578771587072,i haven't had a week day off of school and work in a while i'm sooo ready for tmrw&lt;3 i have nothing planned besides sleeping innnnn,NOT
1186525211623149569,i have to wake up early tomorrow to drive to rosenberg and go to court with yessi and im not even sleepy lmfao,NOT
1188500286555545601,LMAO! VAR! That's not a pen! James really lucky there. Such a Salah decision.,NOT
1157365443168018438,I think he bought it... too much of a coincidenceDavid Dobrik might buy Gwen Stefani’s house...my two fandoms are colliding,NOT
1156462945250885632,currently drowning in Touhou Vocals,NOT
1188009412415246337,i just wanna give minisang the biggest hug they’re the cutest bffies PLEASE i’m thriving and devastated i love them both so much,NOT
1160434061250387968,Melanie C - Never be the same again,NOT
1161305535649472512,"""Inside her guts and her nigga inside of mine"" hours",NOT
1160455020762021888,Every real nigga feel for a thot at least once boy that shit hurtted 😭😭😭,OFF
1159223211793551361,Bc I've seen some of the things yall do/deal with and bruh,NOT
1186502751485755394,Fav part of the election night: drunk plaid guy dancing his heart out at Jody Wilson-Raybould’s election party.,NOT
1187393587962617857,"@USER IKR; Australia, UK, EU and most developed countries are intelligent. Then there’s USA",NOT
1162522405828464640,@USER Period for al the weirdos. Keep guessing hoes 💁🏽‍♀️💁🏽‍♀️,NOT
1156851148583821312,Rolling back round to the most important part of the year where Bake Off and The Apprentice come back,NOT
1187641475766587393,"@USER @750MotorClub I would, racing is good across the 3 classes 👍😁",NOT
1187830349251993602,in case you’re wondering the rest of my time is as follows  9%😰 9% 🥴 13%🦚 6% 🤠,NOT
1156193880381018112,This literally keeps happening to me. Word doesn’t want anyone to be great. 🙄Let me tell y’all how I lost a couple thousands words from my doc had to go back and rewrite it from memory...,NOT
1188003464749703168,@USER This is wickedness of the highest order. Ikpeazu is a plague,NOT
1160310803091902474,Shit be crazyOne minute you can be falling in love then the next minute you be ready to end it all. Lol why is life like this,NOT
1160806225505923072,@USER Aowa had to limit 🤣😂,NOT
1161887999933779968,i was mad at her so i kept her away🥺,NOT
1162209804539944960,Really was just trying to make you mine.,NOT
1158270555499487232,@USER That’s how I discovered it 🤣,NOT
1158449028255952899,"bro sydney is about to spend $75 on gucci perfume, someone stop her",NOT
1162140472057446400,@USER Did you ID the sweater?,NOT
1157175628405313536,@USER @USER Dude im in div 5 already so idk if I qualify to play with you,NOT
1159982699475431424,@USER @USER I get the feeling he is trying to meet karma halfway somewhere. Its just a matter of time.,NOT
1159918040118640640,@USER @USER he looks like he stole from the church offering plate,NOT
1187503805920886784,you can do everything just because you want it. you deserve the better for yourself. you worth it ☁️💗,NOT
1159299489435410432,Smoking an L &amp; listening to the weeknd while it thunderstorms is so peaceful,NOT
1158187080452886529,Idk how to grocery shop lmao,NOT
1158002946333978626,"@USER @USER @USER @USER Slightly before, apparently, which was the creepy thing.",NOT
1188623753498058752,@USER He’s in your WhatsApp group abi? He hit you up and told you he wants out.,NOT
1159690654232064002,i will hold myself responsible for my happiness as a daily meditation.,NOT
1187673014126682112,#NoNROForLooters  Imran Khan sworn in as Pakistan’s prime minister and promises to punish ‘those who looted the country’,NOT
1188225768159174656,I’m guess that was Nix fault too....... SMDH,NOT
1188536929790246912,@USER “liberals can’t keep the lights on” #true,NOT
1186123506335080449,@USER Mood told myself I’m picking up all next month 💀,NOT
1161141253133754368,"i ain’t ate pork in a long time, had some yesterday &amp; won’t be having pork again. I almost stole off on my man in my sleep🤦🏽‍♀️",NOT
1187478151397462017,U will not survive if ur stuck on people’s view or image of u. U know ur heart right? The important people around u know too? Good.,NOT
1186053138656251904,That's a horrible spot for the Titans,NOT
1157367102308868097,@USER @USER What do the flags mean? I’ve been stumped on them for the longest time,NOT
1188636075322945542,@USER your pit crew was spot on today,NOT
1160922408309727232,I need help with my resume pls,NOT
1158222738726641664,mfs be scared to have a finger in their ass but they’ll open mouth kiss their dog after their dog eats it’s own shit,OFF
1161061390767001601,so I was waiting on hold on the phone earlier and the song playing was IMAGINATION it was an out of body experience,NOT
1187085021678579713,okay but whats the point of airpods if everyone can hear what you’re listening to.. lmao no thanks i wont be using them on the bus,NOT
1161239921732083713,Action would in my view have been certified as fit for vacation business as it could not wait until October.,NOT
1161780222997540869,@USER I only watched 15 mins of it.,NOT
1159469195157024770,@USER Aj’s twitters turned into a spurs transfer account and i love it,NOT
1186030854163832832,"@USER Could someone put this into words of one syllable for Caroline Flint’s constituents, please?",NOT
1162473520946958336,I’m going to have a lit day tomorrow I feel it. 🙃,NOT
1155602448519708675,@USER Lmao wouldn’t you know before marrying her ? Duhhh,NOT
1156822136453050369,It's good to see a vital part of the peace process being stood up for,NOT
1161361929249656834,@USER @USER @USER I’m not in retirement. Just been bulking and studying. Europe is AMAZING now huh?,NOT
1162420567838023681,@USER And something tells me he didn’t fly to Alabama just for “a kiss”,NOT
1160670819296694281,@USER You mean to tell me this mf go around his neck and not in his head 😑,NOT
1187775488971984896,"Remember, a #great way to avoid broken code is to have less of it. The code that you never write will work #forever. ~ #Russ #Olsen",NOT
1185880187042443264,I miss my dooty! I can’t wait to pick him up tomorrow 💙,NOT
1161407274214146048,@USER I can imagine ! Malice is the same way daily. Has doug ever used those electrolytes drinks they sell at 7/11 ??!,NOT
1157280552719978496,@USER @USER I hope someone will be Hero's hero and save him.  He looks like a wonderful boy with lots of love to give.,NOT
1159616876541906949,"The cleanliness of the streets this morning in Singapore is rather, erm, Paris-like",NOT
1187529571173838850,When I fall in love it takes me months and years to get over them!!,NOT
1161077572706267137,"@USER ""Hey Hien!! I have missed you, my friend.""",NOT
1187060459725361152,Cleared: Construction on #GardenStateParkway NB from North of Exit 69 - CR 532/Waretown Rd to South of Exit 74 - CR 614,NOT
1186267341799079942,"@USER @USER If you close your eyes, you can hear 1938 hitler speeches in AOC?",NOT
1186690047774527490,"Meth a motherfuckin dawg.His solo work may be underwhelming. But, that doesn't change the fact that Method Man is one of the nicest AND greatest MCs EVER. 👐🏽",NOT
1188170981149499392,i really went and got my ass tatted yesterday lol am i a bad bitch now,OFF
1186972072557400067,I hear that Labour have no candidate for Finchley and Golders Green and have approached the 93 year old arrested nazi seen in the news...,NOT
1161392633182380032,"So, as it turns out, what I got was not good enough. So, looks like I have to wait to stream until tomorrow. Sorry guys.",NOT
1160767404785508352,@USER It was when mars pulled out his sword to massacre a majority of the chickens in his coop,NOT
1162121706208710656,I’m no one to play wit.,NOT
1161557590414774273,bc some of yall didnt care about anyone else’s well being but only your spot in the pit. gn 😚,NOT
1160336682564145153,@USER Do you consider writing 17 words hard work?,NOT
1161610861187948544,@USER Send me this on tumblr and I’ll post it there to see if anyone wants to beta for you!,NOT
1186840606544449537,@USER @USER He needs to go.  Miller is the Cretin behind tRump and the arvhetic of all things bigoted.,NOT
1159293500153892864,@USER I tried organic tampons from target but the absorbency was so trash I had to switch back,NOT
1186052677937090561,"@USER It wasn’t a reversal, it was a ruse!  Aren’t you used to it yet?",NOT
1185841784502378496,"17 - BJP in Karnataka, their former civil supplies minister H Halappa was arrested on a rape complaint filed by his Friend’s wife.",NOT
1162518265442123776,@USER The shift giveth and taketh away.,NOT
1158390983232499712,Let Go Of All Toxic Relationships ✨.... it’s not worth putting your all in something when they still gon do the same shit!! 💯,OFF
1186975101067124736,Back to work.....,NOT
1102120707301888000,"stay strong, God is with you",NOT
1161651860543037440,@USER @00Herm I have to use mental tools to avoid ptsd symptoms. Flag in the handle is a trigger for me,NOT
1162463672838631424,@USER Which course are you studying,NOT
1161386822720774144,"@USER Koi ni, once in an year my friend  These are the mems",NOT
1158724793983819778,"@USER We apologize for the inconvenience, but our servers are working again! Have fun back in-game!",NOT
1188587446151327745,"@USER alright, PEARL.  get ready for this.  AS CHAMPION OF THE ALOLA LEAGUE, I, ASH KETCHUM, SHALL FINE YOU 1000000000 POKEBUX!",NOT
1188196423516459011,@USER @USER Yet another casual that doesn’t get it or try to.,NOT
1159948184707371009,@USER @USER Idc about what they do in real life if we talking music .... jeezy music &gt;&gt;&gt;&gt;&gt; Gucci boy,NOT
1187963059282829312,Mexican water is the best water.,NOT
1156307210550464513,It doesnt help that we have had a ton of orders all at once,NOT
1162529464712146944,@USER @USER @USER Lol two lairs in one thread and a schmuck.,NOT
1160356974657253376,"❤️ She’s a good woman but one thing she won’t do is FORCE a man to realize that. If he doesn’t recognize that in his own, It’s his loss.",NOT
1187034378947313665,I feel so discouraged. Like I’m really down in the dumps,NOT
1159340728868376576,@USER @USER @USER undercuts honest journalism plea with @USER @USER,NOT
1162538265326604288,The most they can say is no,NOT
1162043994773360640,"The next Labour government, bankers will serve Britain, not the peop….",NOT
1186922429714784257,@USER @USER What’s this? A server for PJW and D’Souza’s fans?,NOT
1160710806893412352,Who dubbed it the cat's meow and not a pussy call?,NOT
1186189328202059776,@USER @USER Is there such an award as Christian of the year ?,NOT
1185942659237470214,The United States has the dumbest leader in the history of humankind. What an accomplishment.,NOT
1162013673801605120,"During the star to America!"" In Arabic.",NOT
1160171636496175104,Girls that send random nudes are to be cherished  Amen!,NOT
1186199231356461057,@USER Mika plz tell ethan to look at my wall cuz its his bday tmoz,NOT
1184477595829710849,"Always a Warrick Dunn fan, not only as an athletes, but as a person! The guy is 100% heart in everything he does!",NOT
1187986835064135680,I mean I don't usually feel like any sort of deity except when it comes to being offered crappy stuff and judging people unworthy.,NOT
1188665863265603585,"@USER Or is everyone pretty much using redux to manage state, then i might as well go down that way and master it",NOT
1157494106005921792,@USER YES LOL i would watch an entire summer 2020 movie that was just about natsuya in the olympic village,NOT
1187657389698236416,@USER @USER @USER @USER @USER @USER @USER Si ano to ah choss  TANtanan AngPagbASH,NOT
1155958397251887110,"@USER happy birthday, I hope you and harry have an amazing day I hope g o d will bless you with $8 so you don’t have to rinse your clothes",NOT
1155244123906953216,You deserve to be happy.,NOT
1188588050785296384,Just received my first payment through Facebook and it went straight to my bank with no fees and no wait! I'm so happy,NOT
1183722535961202689,Vote for good guy @USER tonight on Dancing With The Stars. He has always been there for us!,NOT
1155641993634230272,I be doing the ppl I love the most so wrong all bc I’m fucked up in the head. Smh.,NOT
1148221136909586432,We just discovered 1 Naira coins and 50 kobo coins also. The search is still on 😀😀,NOT
1186053807328940032,@USER @USER He probably hasn’t or he’d post a goofy selfie 😐,NOT
1186952497958719488,@USER @USER Hahaha Alone in a dark room at midnight surfing the net? It’s not easy for @USER,NOT
1160476096388894720,"@USER Oahg,,, ey hate:; Beeng pick'd up The hover Peeple  Uume,, ey domte no ho to tagge,, so ey wille leeve it blanke""!",NOT
1187300669906022401,Republicans will very soon go from complaining about secret impeachment hearings to complaining about public impeachment hearings.,NOT
1160043160631832576,"@USER How pure. Best kitty hours. He’s like.. the only real person who makes his heart uwu.     "" I love you..! """,NOT
1159636443175759877,"16) Burnley. They’ll clinch safety. Dyche is smart enough to keep them. Drinkwater is an alright signing. Average season, boring football.",NOT
1187419881802813440,Give me all of you in exchange for me,NOT
1155435174328524800,i could love you to death and never talk to you again.,NOT
1157798759755124736,@USER @USER I think @USER may judge you for this part lol have fun! Crackle crackle,NOT
1161679148697432067,Slow left-arm orthodox @USER was the first pick for the Belfast Titans in the #ET20SDraft   #EuroT20Slam #ET20S,NOT
1159651088640819201,DK Metcalf gets a huge ovation as he makes his first catch -- an 8-yard gain on a comeback route. #Seahawks,NOT
1160422795471441920,"In Russia, game plays you.",NOT
1160292864594776064,@USER @USER In Michael's defense I also own it,NOT
1160535970246062088,@USER  Just turned on and the first thing I see is a woman called Lee take 91 seconds to hit a chip shot. Just turned off.,NOT
1186282000824651776,@USER Would rather not be reminded at this point in time..check back on Thursday,NOT
1160491657852121090,@USER Had to 💪🏾💯,NOT
1157094414004686848,"We can't get a baserunner aboard in the bottom of the 7th, and the Curve swipe the nightcap.  FINAL: Curve 4, Thunder 2",NOT
1159765008563212288,@USER As I DM you to tell you about forex trading,NOT
1186951412296667136,"@USER loved S T A R by Underworld. It made me lol! You’ve gotta have a bit of joy on a dull, cold Wednesday morning #6music",NOT
1186037309486977024,I miss getting high as fuck and watching Life of Pi 🥺,NOT
1186687954858795012,@USER You were ace. The most articulate and intelligent explanation of why a peoples vote is so needed in a long time. Nice one.,NOT
1155601115678937090,@USER clown music BLASTS in the background,NOT
1188356923118084097,the outer world買うか,NOT
1185860339096838144,@USER You are the one,NOT
1185969097462317056,"""As you walk, eat, and travel, be where you are. Otherwise you will miss most of your life."" -- Buddha",NOT
1160040715369381888,"@USER @USER @USER No, he was going to mass murder gays and Jews with the sheer power of his poor mental health",NOT
1187768450673991682,"@USER @USER I hope it was worth it, because he won't be getting another job in the MLB",NOT
1159458545424900101,"@USER about to drop another banger #agegeVideo drops in a bit #agege retweet it saying something nice, as I randomly pick let this bag go 50k #agege",NOT
1160241945265917952,The biggest challenge in life is to be yourself in a world that is trying to make you like everyone else,NOT
1187507077658357763,@USER @USER Not sure but might as well go for it lol,NOT
1159965298012905473,if someone thinks you cant do any better  they just bet their life on you  and told you everything,NOT
1187911853978144768,@USER Our Customer Relations team is still reviewing everything and will get back to you as soon as they can.,NOT
1188197204101459968,@USER I watched this for 2 minutes and just... absolutely mesmerizing,NOT
1187333887514595329,@USER @USER He will start blocking.,NOT
1187593329371799552,@USER nooooo ☹️ just make sure you keep eating something so you can get better - it will taste yummy again!!,NOT
1157878316482879488,@USER You ever had an egg salad sandwich that really HITS though? It’s like being blasted to the astral realm,NOT
1161144768853708801,TEREZI GETS A PET RAT AND NAMES IT RATTICUS FINCH AND ROSE GENUINELY HATES HOW CLEVER THAT FUCKING NAME IS,NOT
1159392523309211653,@USER WHY DOES IT SAY THAT MY VERSION OF THE GAME IS TOO OLD?? THERE ARE NO UPDATES ON THE APP STORE,NOT
1159552208611844096,Most of y’all are Theonomists.   A lot of you just don’t realize it.   (and you suck at it),NOT
1157904925403205634,thank god for the setlist info. now where’s the stream,NOT
1157346944466993152,“See Kris Jenner I beep twice &amp; I wave” is the biggest rapper flex of ALL TIME,NOT
1161498030526410757,"@USER This is one of my favorite movie lines to quote. Unfortunately, I think the reference is lost on most. 😬",NOT
1157649261057781760,"@USER To be fair, we haven't left the EU yet.",NOT
1162145402184851456,"@USER The trump admin has made a LOT of ""mistakes"" too bad you keep forgiving them. #VoteBlueToEndThisNightmare",NOT
1188450824940339201,@USER is the 13.39 Q1 from gateshead running? It’s not tracking and hasn’t shown up yet,NOT
1187419487601156097,After he headed to put asunder. She's got this story about a cloud.,NOT
1160314318308515840,@USER @USER @USER @USER mistaken for being a hapa all the time .,NOT
1187788280089038848,utauJacques_bot help me with math,NOT
1156364638612860928,Yo Meeky...check @USER one real ni99a from the streetsWho the hottest artist in ya city you think fit to sign with. Dream chasers/roc nation??? #askmeek,NOT
1160193417185550336,What book are you reading this month pertaining to your career and something that will develop you professionally?  #BookChallenge,NOT
1158287997223211008,@USER Scientists have figured out a way to unboil an egg.,NOT
1160638924320116737,@USER @USER He shot the fucker like 5 times and he was still attacking.,NOT
1157949024911020033,"girl, ur insecurity is showing",NOT
1159639700409204736,"@USER The Democrats are the enemy within, much more dangerous",NOT
1186585339323912194,@USER Idk if I wasted 5 seconds or not by checking it,NOT
1161361074064461824,NEVER underestimate what people in power will do to stay there,NOT
1157478021160460292,No the back seat of the malibuuuuu 😂😂,NOT
1187697007864905728,@USER Also congrats on the new one coming the only problem is once they start talking you can't shut them up ...,NOT
1160910199705735169,There is nothing God cannot do! No problem he cannot solve! No pain he cannot take away! Give him a chance!,NOT
1158048628235218949,@USER @USER @USER cannot get that tune out of my head now...,NOT
1186311361464193025,"“When my heart is overwhelmed, lead me to the rock that is higher than I.”",NOT
1188479216389627904,Done voting for Luyolo can we go to finals already #IdolsSA,NOT
1188672431474561024,okay im sobbering up now 😂 he answered he was shleepppp i was deadass buggin 🥴 not my fault he tall and fine 😂,NOT
1161096942157475846,@USER Is this a fucking joke?!,OFF
1188521956070445056,‘tis the season to steal all of my child’s chocolate bars! 🎃👻🍫,NOT
1187541688488779777,Imma take care of my self bc I don’t want a catheters up my dang dang man! No sir!!!,NOT
1186828892012732416,Are there no store that open around halloween in Toronto for costumes?,NOT
1160599866470469632,My sister was like I need to wear a red hat bc my hoes are red. I’m like nah lol,NOT
1158713142609887232,"Really wanted to stay home with kristian today, but I don’t need to be getting sick 😕",NOT
1156565663349125120,@USER @USER @USER I absolutely need a friend and would love to take you up on that offer!,NOT
1159558915765547009,@USER And I’ll tell you the rest of the clips while I’m at it,NOT
1187907180508467200,just wrote dickslade fic for a friend... the workd that i do,NOT
1188058615745253376,I’m nearing the end of my cold get in,NOT
1160327360031465472,@USER i hate it soo much,NOT
1159603760961859584,"Was I saying that preseason football is boring? Nevermind! This is awesome, I love it! #NYJvsNYG",NOT
1155771479952384000,@USER Baltimore is based on fact. The Witch Hunt is based on fiction.,NOT
1185942367347433473,@USER It is excellent,NOT
1187674120525271042,@USER imagine shouting her during the vastraharan scene with her annoying voice 😂😂😂🤣,NOT
1159777618033594368,My life is pretty awesome and simple. And I intend to keep it that way for a long long time.,NOT
1159948184766099456,He got an owner but he still tryna sniff around and shitDID SOMEBODY LOSE A DOG 🗣HE IN MY INBOX BARKING AND SHIT😩,NOT
1159769779386888193,I am not an English scholar but i know how to use 'Than and Then'  More then you.😅,NOT
1160575992382910464,can @USER be my friend because i need that confidence &amp; positivity in my life :'),NOT
1185895693216616448,I've lived within delivery distance of a Five Guys for 4 months and only ordered it once that's restraint,NOT
1186943826306273282,@USER @USER @USER Your stream was amazing ❤,NOT
1186610218219851776,"If you’re not excited about “Are your afraid of the dark?” coming back, your childhood sucked...  🤷🏻‍♂️",NOT
1156738539540717568,@USER He finally made it to a store i can afford,NOT
1188078190381502465,"forcing myself to learn about the homestuck lore, killing me slowly",NOT
1159714205299171328,Little League baseball is so much better than actual baseball cuz you get to see their favourite movies when they step up to the plate,NOT
1188449336096645122,"And “...they use the internet better than anyone but Donald Trump”?  Dude, you only tweet. You have campaign managers and staff do the rest.",NOT
1187497795181146112,Jane really saved her virginity for a yt boy. I’m not watching this show anymore.,NOT
1160436622284009472,He's just here from Alabama,NOT
1160029956929441792,Do you wash dishes by hand or do you use the dishwasher?,NOT
1157326598602928128,@USER That’s because your rhino ass is dead man walking. Politically speaking.,OFF
1162072829636034561,I can’t wait for the day I can afford the lifestyle I have 😂😂,NOT
1159356897067016192,it doesn't matter what you think about virgil's clothes; you can't deny the man's art direction is flawless,NOT
1161100868277755914,"Dooooo! ❤️ Shouldn’t have had to come in for a save, tbh. Rainey did him no favors. #Nats",NOT
1161034757448314880,@USER @USER come in my backpack,NOT
1160955811805487105,"Fool me ""N"" times, where ""N"" equals the amount of times you've already fooled me, shame on you. Fool me ""N"" plus one times, shame on me.",NOT
1159207588048719872,@USER Let's go I'll grab the poor pups and you can handle her!,NOT
1161387547941113856,@USER remember when u sent me a pic of u and my brain for a second: omg i thought it was some cute guy u sent over there;,NOT
1157040209890070528,"Who's online??? Let's gain more followers.   Comment ""Hi ”and follow everyone that likes your comment  NO  CHEATING PLEASE 😫🙏🙏💓",NOT
1187515579298697219,tlou delayed until 4 days after my birthday AND ill be out of school so  im . kinda glad it got delayed fjdhdh,NOT
1161412489210421249,"@USER It was a tough call, but I said what I said😂",NOT
1188526704798633985,@USER I so totally agree. Can’t find any other that matches his...,NOT
1155971666473705472,“I like the name. Like in Breakfast at Tiffany’s and Andrey Hepburn’s cat was named Cat”,NOT
1149747105814257665,@USER @USER I donate a very small amount now and again but if loads of us did the same it would add up to lots.,NOT
1156578288128733185,@USER looking forward to this got to respect putting in the graft getting all these guests on,NOT
1162227129037144065,People don’t understand I that I HATE being woken up from anything just don’t do it.,NOT
1160550812634013697,@USER @USER @USER They probably didn't see her comment. No need to be pressed,NOT
1159469911015600129,Day 432 of Italy’s populist government. Day 203 that Italy’s media has fully convinced me that the government is on the brink of collapse.,NOT
1187380258347073537,Are there any cultures that find your first words of the day important or hold a meaning to them? Because I think I’m going to start that,NOT
1162337439240921093,@52SinceStanley @USER @USER But he is though,NOT
1160674432987336706,@USER Yep! Even normal leggings go to my belly button lol I feel like I look like an 80 year old in high waisted things,NOT
1187275500227584000,My love is on his way back home from LA 😭  It has been a long lonely week 😩,NOT
1188299035506962432,"The measure of growth is not simply linear and quantifiable. Process, progress.",NOT
1161697822850396160,"@USER Besides that, does anyone find it strange we didn’t learn the exact cause (hanging with bedsheet) until Monday?",NOT
1160419322423996416,"""At least she treats me like I'm a somebody.""  ""Would she love you if you were a nobody?""  ""Nobody loved me when I was a nobody!""  ""I did!""",NOT
1186643121981083650,Re the realest female I done eva met on God,NOT
1188574854829744128,@USER I prefer taking forever to get across the map. Being able to cross it in half a second fucking sucked,NOT
1156195726898139136,@USER I want to take care of myself my mom and my future family. My mom is my main motivator.,NOT
